user_steamid,friend_steamid
76561197972156958,76561197990046757
76561197972156958,76561197990762722
76561197972156958,76561197991229283
76561197972156958,76561197991281045
76561197972156958,76561197992372249
76561197972156958,76561197994633771
76561197972156958,76561197996190165
76561197972156958,76561197996651242
76561197972156958,76561197996840903
76561197972156958,76561198000738791
76561197972156958,76561198001039038
76561197972156958,76561198001408333
76561197972156958,76561198002511545
76561197972156958,76561198006760412
76561197972156958,76561198007315591
76561197972156958,76561198014170017
76561197972156958,76561198016352254
76561197972156958,76561198017099239
76561197972156958,76561198018866105
76561197972156958,76561198022778709
76561197972156958,76561198025123596
76561197972156958,76561198025737116
76561197972156958,76561198036679772
76561197972156958,76561198047639007
76561197972156958,76561198067705718
76561197972156958,76561198072785106
76561197972156958,76561198078446242
76561197972156958,76561198093552652
76561197972156958,76561198110809276
76561197972156958,76561198171362098
76561197972156958,76561198198395841
76561197972156958,76561198343676903
76561197972156958,76561199388630548
76561197972156958,76561199585076311
76561197972649538,76561197961116901
76561197972649538,76561197961254191
76561197972649538,76561197961473400
76561197972649538,76561197963229551
76561197972649538,76561197963731326
76561197972649538,76561197965814458
76561197972649538,76561197967261296
76561197972649538,76561197968829412
76561197972649538,76561197971448071
76561197972649538,76561197972156958
76561197972649538,76561197972742884
76561197972649538,76561197995637501
76561197972649538,76561197999625479
76561197972649538,76561198000937460
76561197972649538,76561198001408333
76561197972649538,76561198011629606
76561197972649538,76561198016352254
76561197972649538,76561198019995998
76561197972649538,76561198025123596
76561197972649538,76561198025737116
76561197972649538,76561198031161472
76561197972649538,76561198047639007
76561197972649538,76561198049467537
76561197972649538,76561198049934524
76561197972649538,76561198068773391
76561197972649538,76561198068905778
76561197972649538,76561198069023764
76561197972649538,76561198077856941
76561197972649538,76561198093552652
76561197972649538,76561198095350160
76561197972649538,76561198095563049
76561197972649538,76561198105145931
76561197972649538,76561198110809276
76561197972649538,76561198115672584
76561197972649538,76561198157010713
76561197972649538,76561198169930842
76561197972649538,76561198171362098
76561197972649538,76561198252962753
76561197972649538,76561198343676903
76561197972649538,76561199099595589
76561197972649538,76561199465986592
76561198093552652,76561197963229551
76561198093552652,76561197964629895
76561198093552652,76561197968829412
76561198093552652,76561197972156958
76561198093552652,76561197972649538
76561198093552652,76561197977373360
76561198093552652,76561197989141973
76561198093552652,76561197992068395
76561198093552652,76561197999615735
76561198093552652,76561198006760412
76561198093552652,76561198016352254
76561198093552652,76561198021237614
76561198093552652,76561198021584950
76561198093552652,76561198022778709
76561198093552652,76561198025123596
76561198093552652,76561198025737116
76561198093552652,76561198031763771
76561198093552652,76561198047639007
76561198093552652,76561198110809276
76561198093552652,76561198171362098
76561198093552652,76561198198395841
76561198093552652,76561198232599792
76561198093552652,76561198280379473
76561198093552652,76561198327090393
76561198093552652,76561198343676903
76561198093552652,76561198450725964
76561197989476402,76561197960349572
76561197989476402,76561197960367979
76561197989476402,76561197960395809
76561197989476402,76561197960530222
76561197989476402,76561197960533749
76561197989476402,76561197960988137
76561197989476402,76561197961289027
76561197989476402,76561197961878527
76561197989476402,76561197964225381
76561197989476402,76561197964410189
76561197989476402,76561197965509807
76561197989476402,76561197967857781
76561197989476402,76561197968243999
76561197989476402,76561197968366558
76561197989476402,76561197969045910
76561197989476402,76561197970390116
76561197989476402,76561197970664609
76561197989476402,76561197970760764
76561197989476402,76561197971125741
76561197989476402,76561197972064596
76561197989476402,76561197972156958
76561197989476402,76561197973199825
76561197989476402,76561197973218163
76561197989476402,76561197975697575
76561197989476402,76561197975871530
76561197989476402,76561197976289579
76561197989476402,76561197976448876
76561197989476402,76561197976679615
76561197989476402,76561197977158695
76561197989476402,76561197978413616
76561197989476402,76561197980704205
76561197989476402,76561197980821884
76561197989476402,76561197980885621
76561197989476402,76561197981044716
76561197989476402,76561197981453086
76561197989476402,76561197981745363
76561197989476402,76561197981861020
76561197989476402,76561197982455186
76561197989476402,76561197983041274
76561197989476402,76561197983470225
76561197989476402,76561197984157937
76561197989476402,76561197984406295
76561197989476402,76561197985309600
76561197989476402,76561197985904359
76561197989476402,76561197986198013
76561197989476402,76561197986651779
76561197989476402,76561197986830759
76561197989476402,76561197987075304
76561197989476402,76561197987143898
76561197989476402,76561197988715052
76561197989476402,76561197989053653
76561197989476402,76561197989256190
76561197989476402,76561197989708927
76561197989476402,76561197990238064
76561197989476402,76561197990415405
76561197989476402,76561197990777173
76561197989476402,76561197990994623
76561197989476402,76561197991426497
76561197989476402,76561197992700963
76561197989476402,76561197992815909
76561197989476402,76561197992956044
76561197989476402,76561197993187048
76561197989476402,76561197993235769
76561197989476402,76561197993531906
76561197989476402,76561197993541216
76561197989476402,76561197994415153
76561197989476402,76561197994778091
76561197989476402,76561197994866521
76561197989476402,76561197995096342
76561197989476402,76561197995133530
76561197989476402,76561197995144829
76561197989476402,76561197995457495
76561197989476402,76561197995485474
76561197989476402,76561197995977299
76561197989476402,76561197996022626
76561197989476402,76561197996919152
76561197989476402,76561197997001356
76561197989476402,76561197997056187
76561197989476402,76561197998513388
76561197989476402,76561197999123671
76561197989476402,76561197999342478
76561197989476402,76561198000575729
76561197989476402,76561198000927011
76561197989476402,76561198001225276
76561197989476402,76561198001247557
76561197989476402,76561198001400174
76561197989476402,76561198001700763
76561197989476402,76561198002270400
76561197989476402,76561198002344697
76561197989476402,76561198003369354
76561197989476402,76561198004138917
76561197989476402,76561198005499152
76561197989476402,76561198006615639
76561197989476402,76561198009033123
76561197989476402,76561198009548874
76561197989476402,76561198011785714
76561197989476402,76561198011891145
76561197989476402,76561198012837686
76561197989476402,76561198013907825
76561197989476402,76561198017694474
76561197989476402,76561198020217049
76561197989476402,76561198022106446
76561197989476402,76561198028573647
76561197989476402,76561198029330931
76561197989476402,76561198032022296
76561197989476402,76561198032891707
76561197989476402,76561198051041835
76561197967261296,76561197961659281
76561197967261296,76561197964388895
76561197967261296,76561197965360934
76561197967261296,76561197966977518
76561197967261296,76561197967037423
76561197967261296,76561197970191156
76561197967261296,76561197970398657
76561197967261296,76561197972649538
76561197967261296,76561197972742884
76561197967261296,76561197975435987
76561197967261296,76561197980777308
76561197967261296,76561197983424030
76561197967261296,76561197984908582
76561197967261296,76561197985281509
76561197967261296,76561197987469834
76561197967261296,76561197988513216
76561197967261296,76561198018275698
76561197967261296,76561198021327243
76561197967261296,76561198039294712
76561197967261296,76561198071456777
76561197967261296,76561198087689702
76561197967261296,76561198116489097
76561197967261296,76561198294063362
76561197967261296,76561198396859180
76561197967261296,76561198877317733
76561197967261296,76561198887998976
76561197967261296,76561198998851854
76561198110809276,76561197960946165
76561198110809276,76561197961473400
76561198110809276,76561197968829412
76561198110809276,76561197972156958
76561198110809276,76561197972649538
76561198110809276,76561197981755649
76561198110809276,76561197985751164
76561198110809276,76561197998142385
76561198110809276,76561197999458205
76561198110809276,76561198001408333
76561198110809276,76561198001727557
76561198110809276,76561198025123596
76561198110809276,76561198031161472
76561198110809276,76561198046665030
76561198110809276,76561198077856941
76561198110809276,76561198093552652
76561198110809276,76561198095350160
76561198110809276,76561198132676162
76561198110809276,76561198139381692
76561198110809276,76561198263286699
76561198110809276,76561198367267366
76561198110809276,76561198863121130
76561198110809276,76561198980822577
76561198110809276,76561199025571671
76561198110809276,76561199030492773
76561198110809276,76561199038392491
76561198110809276,76561199075282324
76561198110809276,76561199086020991
76561198110809276,76561199099595589
76561198110809276,76561199102527147
76561198110809276,76561199168502892
76561198110809276,76561199187958073
76561198110809276,76561199195972920
76561198110809276,76561199203371444
76561198110809276,76561199205574990
76561198110809276,76561199230975811
76561198110809276,76561199259806406
76561198110809276,76561199435044348
76561198110809276,76561199465986592
76561198110809276,76561199508888243
76561198110809276,76561199518874426
76561198110809276,76561199552239695
76561198110809276,76561199593845935
76561197961289027,76561197960345945
76561197961289027,76561197960767489
76561197961289027,76561197960889092
76561197961289027,76561197961878527
76561197961289027,76561197962570725
76561197961289027,76561197962638763
76561197961289027,76561197963427707
76561197961289027,76561197964546925
76561197961289027,76561197964995164
76561197961289027,76561197965823162
76561197961289027,76561197968757314
76561197961289027,76561197969401093
76561197961289027,76561197971027065
76561197961289027,76561197972064596
76561197961289027,76561197975449309
76561197961289027,76561197975638235
76561197961289027,76561197976519010
76561197961289027,76561197977224288
76561197961289027,76561197978612920
76561197961289027,76561197981958574
76561197961289027,76561197983597444
76561197961289027,76561197985083772
76561197961289027,76561197985309600
76561197961289027,76561197989476402
76561197961289027,76561197989832863
76561197961289027,76561197989870373
76561197961289027,76561197989937563
76561197961289027,76561197990238064
76561197961289027,76561197990777173
76561197961289027,76561197993235769
76561197961289027,76561197993632369
76561197961289027,76561197994544613
76561197961289027,76561197994778091
76561197961289027,76561197995741087
76561197961289027,76561197996163135
76561197961289027,76561197996919152
76561197961289027,76561197997370039
76561197961289027,76561197997927004
76561197961289027,76561197998070777
76561197961289027,76561197999304024
76561197961289027,76561197999924882
76561197961289027,76561198000575729
76561197961289027,76561198000618537
76561197961289027,76561198000927011
76561197961289027,76561198002684305
76561197961289027,76561198003749039
76561197961289027,76561198004809213
76561197961289027,76561198005161098
76561197961289027,76561198005572327
76561197961289027,76561198005675502
76561197961289027,76561198009549726
76561197961289027,76561198011160583
76561197961289027,76561198011236024
76561197961289027,76561198012471754
76561197961289027,76561198012836965
76561197961289027,76561198014175704
76561197961289027,76561198014642107
76561197961289027,76561198018106742
76561197961289027,76561198018267427
76561197961289027,76561198019007046
76561197961289027,76561198020445019
76561197961289027,76561198021480805
76561197961289027,76561198021989277
76561197961289027,76561198025523022
76561197961289027,76561198026605090
76561197961289027,76561198027240841
76561197961289027,76561198027686564
76561197961289027,76561198033886039
76561197961289027,76561198036346923
76561197961289027,76561198040073503
76561197961289027,76561198042624026
76561197961289027,76561198043806674
76561197961289027,76561198043933751
76561197961289027,76561198044026115
76561197961289027,76561198044230767
76561197961289027,76561198044325387
76561197961289027,76561198044542560
76561197961289027,76561198044979245
76561197961289027,76561198046255730
76561197961289027,76561198048314844
76561197961289027,76561198050777445
76561197961289027,76561198052196602
76561197961289027,76561198052552742
76561197961289027,76561198053265305
76561197961289027,76561198053556346
76561197961289027,76561198054697453
76561197961289027,76561198056495827
76561197961289027,76561198057175325
76561197961289027,76561198058209711
76561197961289027,76561198060782207
76561197961289027,76561198061422967
76561197961289027,76561198061706890
76561197961289027,76561198063054044
76561197961289027,76561198065284841
76561197961289027,76561198069131255
76561197961289027,76561198069133198
76561197961289027,76561198070874058
76561197961289027,76561198072050662
76561197961289027,76561198073133432
76561197961289027,76561198075138360
76561197961289027,76561198077432796
76561197961289027,76561198079387741
76561197961289027,76561198080275559
76561197961289027,76561198081421112
76561197961289027,76561198082360696
76561197961289027,76561198084059405
76561197961289027,76561198087366981
76561197961289027,76561198088542276
76561197961289027,76561198090666334
76561197961289027,76561198097294537
76561197961289027,76561198101941312
76561197961289027,76561198105828662
76561197961289027,76561198107223339
76561197961289027,76561198107550831
76561197961289027,76561198114113356
76561197961289027,76561198114386623
76561197961289027,76561198114601293
76561197961289027,76561198121228955
76561197961289027,76561198122683585
76561197961289027,76561198123435100
76561197961289027,76561198124481418
76561197961289027,76561198126887938
76561197961289027,76561198127343032
76561197961289027,76561198128005244
76561197961289027,76561198129017838
76561197961289027,76561198147390671
76561197961289027,76561198162163312
76561197961289027,76561198168072779
76561197961289027,76561198169417112
76561197961289027,76561198169783549
76561197961289027,76561198177167958
76561197961289027,76561198193059137
76561197961289027,76561198200676387
76561197961289027,76561198224375096
76561197961289027,76561198239654786
76561197961289027,76561198244471306
76561197961289027,76561198259739195
76561197961289027,76561198319970359
76561197961289027,76561198331804111
76561197961289027,76561198340457710
76561197961289027,76561198352606221
76561197961289027,76561198355331866
76561197961289027,76561198373659762
76561197961289027,76561198912044288
76561197961289027,76561199024737587
76561197996163135,76561197961289027
76561197996163135,76561197971891698
76561197996163135,76561197974855305
76561197996163135,76561197974942528
76561197996163135,76561197979100916
76561197996163135,76561197981958574
76561197996163135,76561197984078602
76561197996163135,76561197984249963
76561197996163135,76561197987379253
76561197996163135,76561197989797966
76561197996163135,76561197990842878
76561197996163135,76561197993602363
76561197996163135,76561197994203580
76561197996163135,76561197994485271
76561197996163135,76561197995463684
76561197996163135,76561197996237719
76561197996163135,76561197997381910
76561197996163135,76561197998220508
76561197996163135,76561197998605975
76561197996163135,76561197999086085
76561197996163135,76561197999419086
76561197996163135,76561197999904813
76561197996163135,76561198000721422
76561197996163135,76561198001429896
76561197996163135,76561198004741285
76561197996163135,76561198009135378
76561197996163135,76561198009561904
76561197996163135,76561198010210308
76561197996163135,76561198010505957
76561197996163135,76561198010844659
76561197996163135,76561198010882800
76561197996163135,76561198012165332
76561197996163135,76561198014029673
76561197996163135,76561198014103563
76561197996163135,76561198015207853
76561197996163135,76561198018187942
76561197996163135,76561198018355870
76561197996163135,76561198019279168
76561197996163135,76561198021480805
76561197996163135,76561198024775936
76561197996163135,76561198025640117
76561197996163135,76561198025937366
76561197996163135,76561198029709465
76561197996163135,76561198030331382
76561197996163135,76561198033080729
76561197996163135,76561198035006831
76561197996163135,76561198035441627
76561197996163135,76561198038058146
76561197996163135,76561198040280241
76561197996163135,76561198040907698
76561197996163135,76561198043615911
76561197996163135,76561198044359095
76561197996163135,76561198044864010
76561197996163135,76561198045232326
76561197996163135,76561198046136974
76561197996163135,76561198047996189
76561197996163135,76561198049684746
76561197996163135,76561198049720238
76561197996163135,76561198050582650
76561197996163135,76561198052661657
76561197996163135,76561198053230191
76561197996163135,76561198053435784
76561197996163135,76561198053944300
76561197996163135,76561198055381684
76561197996163135,76561198060175877
76561197996163135,76561198061435703
76561197996163135,76561198061919435
76561197996163135,76561198063759209
76561197996163135,76561198066793948
76561197996163135,76561198068859240
76561197996163135,76561198069717531
76561197996163135,76561198070341402
76561197996163135,76561198071122147
76561197996163135,76561198074239441
76561197996163135,76561198074325258
76561197996163135,76561198076543740
76561197996163135,76561198076642586
76561197996163135,76561198077806319
76561197996163135,76561198079243100
76561197996163135,76561198079684769
76561197996163135,76561198080249874
76561197996163135,76561198081175830
76561197996163135,76561198081430454
76561197996163135,76561198083450078
76561197996163135,76561198085776142
76561197996163135,76561198087351975
76561197996163135,76561198089261592
76561197996163135,76561198097470484
76561197996163135,76561198097932750
76561197996163135,76561198098119876
76561197996163135,76561198103381300
76561197996163135,76561198106959208
76561197996163135,76561198107628879
76561197996163135,76561198111768000
76561197996163135,76561198112406428
76561197996163135,76561198116656931
76561197996163135,76561198118923589
76561197996163135,76561198119872716
76561197996163135,76561198119985051
76561197996163135,76561198120204836
76561197996163135,76561198124051935
76561197996163135,76561198124198674
76561197996163135,76561198128179335
76561197996163135,76561198130259733
76561197996163135,76561198130378710
76561197996163135,76561198131408656
76561197996163135,76561198131839421
76561197996163135,76561198142800138
76561197996163135,76561198144991330
76561197996163135,76561198156048597
76561197996163135,76561198163541019
76561197996163135,76561198171131170
76561197996163135,76561198174771431
76561197996163135,76561198177821601
76561197996163135,76561198180893991
76561197996163135,76561198184276866
76561197996163135,76561198184880958
76561197996163135,76561198186659650
76561197996163135,76561198188658807
76561197996163135,76561198191731547
76561197996163135,76561198196385302
76561197996163135,76561198196955181
76561197996163135,76561198201725621
76561197996163135,76561198202430248
76561197996163135,76561198245834208
76561197996163135,76561198246221128
76561197996163135,76561198248301156
76561197996163135,76561198252349080
76561197996163135,76561198253460611
76561197996163135,76561198274866565
76561197996163135,76561198288459224
76561197996163135,76561198288652641
76561197996163135,76561198298178697
76561197996163135,76561198306086807
76561197996163135,76561198313570990
76561197996163135,76561198316797672
76561197996163135,76561198342619180
76561197996163135,76561198346556111
76561197996163135,76561198347916074
76561197996163135,76561198353731067
76561197996163135,76561198360105100
76561197996163135,76561198368993259
76561197996163135,76561198373844167
76561197996163135,76561198382229279
76561197996163135,76561198411379692
76561197996163135,76561198427262688
76561197996163135,76561198451132804
76561197996163135,76561198452600697
76561197996163135,76561198803159110
76561197996163135,76561198848406878
76561197996163135,76561198852774074
76561197996163135,76561198869901325
76561197996163135,76561198890103901
76561197996163135,76561198897507012
76561197996163135,76561198969552371
76561197996163135,76561199091893419
76561197996163135,76561199100658717
76561197996163135,76561199116746837
76561197996163135,76561199366428927
76561198171131170,76561197960723914
76561198171131170,76561197965694888
76561198171131170,76561197966072354
76561198171131170,76561197971049894
76561198171131170,76561197971082553
76561198171131170,76561197971548500
76561198171131170,76561197971891698
76561198171131170,76561197972450147
76561198171131170,76561197973525564
76561198171131170,76561197973969661
76561198171131170,76561197974225531
76561198171131170,76561197974233896
76561198171131170,76561197978116445
76561198171131170,76561197979654477
76561198171131170,76561197979689096
76561198171131170,76561197983737715
76561198171131170,76561197985197289
76561198171131170,76561197986780452
76561198171131170,76561197987340308
76561198171131170,76561197988087471
76561198171131170,76561197988234841
76561198171131170,76561197988336650
76561198171131170,76561197992590480
76561198171131170,76561197993434274
76561198171131170,76561197994814278
76561198171131170,76561197995071055
76561198171131170,76561197995669666
76561198171131170,76561197996163135
76561198171131170,76561197997600533
76561198171131170,76561197998325249
76561198171131170,76561197998418141
76561198171131170,76561197999304024
76561198171131170,76561197999329294
76561198171131170,76561198000077132
76561198171131170,76561198000426108
76561198171131170,76561198000495166
76561198171131170,76561198000721422
76561198171131170,76561198001371633
76561198171131170,76561198003066784
76561198171131170,76561198003082661
76561198171131170,76561198003657887
76561198171131170,76561198010059325
76561198171131170,76561198010345902
76561198171131170,76561198011047879
76561198171131170,76561198015617612
76561198171131170,76561198016019730
76561198171131170,76561198018189700
76561198171131170,76561198019007046
76561198171131170,76561198019305609
76561198171131170,76561198020445019
76561198171131170,76561198021695672
76561198171131170,76561198022239794
76561198171131170,76561198023936575
76561198171131170,76561198024045642
76561198171131170,76561198024742003
76561198171131170,76561198025640117
76561198171131170,76561198029050345
76561198171131170,76561198032105360
76561198171131170,76561198032212277
76561198171131170,76561198033549558
76561198171131170,76561198034367505
76561198171131170,76561198034994272
76561198171131170,76561198035441627
76561198171131170,76561198037207932
76561198171131170,76561198037857225
76561198171131170,76561198039115930
76561198171131170,76561198039809242
76561198171131170,76561198040005664
76561198171131170,76561198040474595
76561198171131170,76561198041061428
76561198171131170,76561198041777195
76561198171131170,76561198043593172
76561198171131170,76561198043857472
76561198171131170,76561198043911744
76561198171131170,76561198044035786
76561198171131170,76561198044678315
76561198171131170,76561198044952186
76561198171131170,76561198046515048
76561198171131170,76561198046594401
76561198171131170,76561198046811311
76561198171131170,76561198047250119
76561198171131170,76561198047433362
76561198171131170,76561198051193035
76561198171131170,76561198052517764
76561198171131170,76561198055675624
76561198171131170,76561198060090660
76561198171131170,76561198061402527
76561198171131170,76561198061572609
76561198171131170,76561198064381517
76561198171131170,76561198064944451
76561198171131170,76561198066427061
76561198171131170,76561198068142674
76561198171131170,76561198070078205
76561198171131170,76561198070341402
76561198171131170,76561198070958502
76561198171131170,76561198071181150
76561198171131170,76561198076869939
76561198171131170,76561198077806319
76561198171131170,76561198085288949
76561198171131170,76561198088849725
76561198171131170,76561198089261592
76561198171131170,76561198093601838
76561198171131170,76561198096463259
76561198171131170,76561198096962203
76561198171131170,76561198099642042
76561198171131170,76561198100080454
76561198171131170,76561198100519667
76561198171131170,76561198101467274
76561198171131170,76561198103366879
76561198171131170,76561198105423335
76561198171131170,76561198106959208
76561198171131170,76561198107550831
76561198171131170,76561198111768000
76561198171131170,76561198112318262
76561198171131170,76561198112863713
76561198171131170,76561198115890179
76561198171131170,76561198116991147
76561198171131170,76561198120404549
76561198171131170,76561198122311739
76561198171131170,76561198123976392
76561198171131170,76561198124988107
76561198171131170,76561198125111005
76561198171131170,76561198126842843
76561198171131170,76561198129082823
76561198171131170,76561198139571942
76561198171131170,76561198139579553
76561198171131170,76561198140532523
76561198171131170,76561198148085672
76561198171131170,76561198150568986
76561198171131170,76561198152041087
76561198171131170,76561198155987348
76561198171131170,76561198160474144
76561198171131170,76561198161043050
76561198171131170,76561198168455117
76561198171131170,76561198169503024
76561198171131170,76561198172822666
76561198171131170,76561198176923283
76561198171131170,76561198186612951
76561198171131170,76561198192261067
76561198171131170,76561198213053612
76561198171131170,76561198237345252
76561198171131170,76561198256475038
76561198171131170,76561198262381661
76561198171131170,76561198288459224
76561198171131170,76561198295927954
76561198171131170,76561198314055865
76561198171131170,76561198341800126
76561198171131170,76561198342619180
76561198171131170,76561198359371874
76561198171131170,76561198376625567
76561198171131170,76561198419123983
76561198171131170,76561198435592797
76561198171131170,76561198452600697
76561198171131170,76561198797143291
76561198171131170,76561198800836030
76561198171131170,76561199521965931
76561198184880958,76561197996163135
76561198184880958,76561198066708080
76561198184880958,76561198097015761
76561198184880958,76561198097437247
76561198184880958,76561198102911376
76561198184880958,76561198104903656
76561198184880958,76561198131101177
76561198184880958,76561198137129967
76561198184880958,76561198144770549
76561198184880958,76561198157158039
76561198184880958,76561198157461213
76561198184880958,76561198168108836
76561198184880958,76561198170702383
76561198184880958,76561198208333300
76561198184880958,76561198215128080
76561198184880958,76561198273755358
76561198184880958,76561198299001625
76561198184880958,76561198313703380
76561198184880958,76561198376880531
76561198184880958,76561198886788659
76561198184880958,76561198983686054
76561198184880958,76561199079391218
76561198184880958,76561199090145883
76561198184880958,76561199096004632
76561198184880958,76561199096744427
76561198188194649,76561197972250532
76561198188194649,76561197991446555
76561198188194649,76561198064675174
76561198090666334,76561197960433427
76561198090666334,76561197961289027
76561198090666334,76561197963138728
76561198090666334,76561197970557726
76561198090666334,76561197970872827
76561198090666334,76561197973818971
76561198090666334,76561197976605916
76561198090666334,76561197982638681
76561198090666334,76561197984677682
76561198090666334,76561197984768058
76561198090666334,76561197988885233
76561198090666334,76561197992522618
76561198090666334,76561197992606293
76561198090666334,76561197995358678
76561198090666334,76561197997431870
76561198090666334,76561197997569430
76561198090666334,76561197998027752
76561198090666334,76561197999917095
76561198090666334,76561198001480822
76561198090666334,76561198002698969
76561198090666334,76561198005448030
76561198090666334,76561198005758694
76561198090666334,76561198006541181
76561198090666334,76561198009145644
76561198090666334,76561198009728562
76561198090666334,76561198010049659
76561198090666334,76561198010180954
76561198090666334,76561198010457239
76561198090666334,76561198011120952
76561198090666334,76561198015258066
76561198090666334,76561198015716874
76561198090666334,76561198016932553
76561198090666334,76561198021577987
76561198090666334,76561198022186593
76561198090666334,76561198029626187
76561198090666334,76561198030598898
76561198090666334,76561198033886039
76561198090666334,76561198034032790
76561198090666334,76561198034522202
76561198090666334,76561198035823395
76561198090666334,76561198036315020
76561198090666334,76561198040827839
76561198090666334,76561198041658227
76561198090666334,76561198042968442
76561198090666334,76561198044230767
76561198090666334,76561198044321964
76561198090666334,76561198044418508
76561198090666334,76561198047614261
76561198090666334,76561198047699909
76561198090666334,76561198049990096
76561198090666334,76561198050495772
76561198090666334,76561198050755948
76561198090666334,76561198052176570
76561198090666334,76561198052231747
76561198090666334,76561198052459976
76561198090666334,76561198054217219
76561198090666334,76561198054852512
76561198090666334,76561198056939726
76561198090666334,76561198058363791
76561198090666334,76561198058756017
76561198090666334,76561198058833882
76561198090666334,76561198062674571
76561198090666334,76561198063059053
76561198090666334,76561198063104696
76561198090666334,76561198067027611
76561198090666334,76561198067315240
76561198090666334,76561198069124808
76561198090666334,76561198069983608
76561198090666334,76561198073133432
76561198090666334,76561198079802807
76561198090666334,76561198081581370
76561198090666334,76561198081704234
76561198090666334,76561198082352462
76561198090666334,76561198082606113
76561198090666334,76561198082727833
76561198090666334,76561198083661119
76561198090666334,76561198083808323
76561198090666334,76561198084053009
76561198090666334,76561198084380475
76561198090666334,76561198084403825
76561198090666334,76561198086050788
76561198090666334,76561198087024838
76561198090666334,76561198091466103
76561198090666334,76561198093229529
76561198090666334,76561198093632833
76561198090666334,76561198093990026
76561198090666334,76561198097576407
76561198090666334,76561198097697161
76561198090666334,76561198098087392
76561198090666334,76561198099705081
76561198090666334,76561198101565025
76561198090666334,76561198104596920
76561198090666334,76561198104773107
76561198090666334,76561198105721091
